x,y
2043.9424,459.54483
130.0,3922.0
3013.6506,3931.5
1910.3848,3947.0
81.0,89.60254
2505.5898,627.7949
661.6121,86.08984
907.3397,3508.0
1481.2435,2527.545
58.62178,3509.6602
3948.6152,752.4552
2237.545,1837.0
3461.4297,101.83032
1503.0,3876.0
3678.5674,1074.7532
2509.0,3132.205
3390.6218,2990.0
566.6603,3918.0
1524.0,641.67944
2114.2212,2649.5
732.0289,1685.5
1153.2532,164.22452
112.64429,1892.657
113.089836,825.3686
3106.4038,306.39438
3924.0417,3487.5225
2746.0,1282.0
3291.795,3603.5254
1413.8782,1560.0288
3920.4102,108.0
288.33667,3102.5
3294.6602,2142.795
2597.0,117.0
1933.0,3119.0
1978.0,1036.4102
2777.6602,2042.4102
3788.5417,2238.5
923.0,2974.4102
1901.5,1557.2532
771.0,616.0
625.0,2211.0
1491.0,3286.0
3782.795,1706.0
848.5,1083.6187
96.339745,2616.4102
122.0,1302.2051
2481.1152,3934.6123
3927.0,3937.0
2885.0095,2808.045
3906.7437,2810.3687
