x,y
3947.9102,751.65063
3482.6602,223.0
3936.6602,2295.545
3241.6152,631.6603
1432.8557,3946.5
3654.0,1092.9296
699.7949,1873.7949
1603.4552,2082.205
2047.3848,2165.0
1418.8397,3421.9712
1394.4071,2726.705
2023.0,562.38477
58.37822,56.20508
3077.5,2094.6826
2085.545,3393.6152
95.160255,1897.2405
2977.0,3933.0
688.484,58.5
2503.0,3753.1602
1943.4293,2712.0
54.349365,3872.8782
2731.766,1291.9102
1136.0,1351.0
2204.1602,1097.7275
2594.0,2019.0
2725.0544,819.4712
64.089836,2561.7275
457.0,1437.0
3913.205,3940.6602
2697.5,3261.8943
555.00964,687.87823
675.58984,3140.2244
1773.6506,1247.5
3909.0,3451.6602
3908.9102,3009.9133
3203.7563,3167.5898
3006.3398,52.794918
62.22451,3238.6313
562.3397,3687.0
961.0,2346.0
79.503265,848.5
3946.5,1583.3301
2852.795,2495.0
1697.2725,165.5
3445.0,1676.0
3948.9712,63.160255
1147.2949,174.34937
3442.5,2391.7468
2169.5,161.97115
2089.3398,3943.0
